event_id,trip_id,driver_id,passenger_id,reservation_id,event_type,reservation_status,departure_city,destination_city,route,price_per_seat,seats_total,seats_change,price_category,event_ts,trip_publish_ts,trip_departure_ts,annee,mois,jour,heure,trimestre,trimestre_label,mois_nom,jour_semaine,jour_semaine_num,semaine,date,periode_journee,driver_name,passenger_name
EVT8526ABCBAB,TRP0344,DRV0025,PAS0277,RSVNGZCW6J7OA,reservation_created,active,Gabes,Zarzis,Gabes → Zarzis,14.0,3,1,Standard,2025-07-09 13:40:04,2025-06-20 16:25:00,2025-07-12 02:25:00,2025,7,9,13,3,T3,July,Wednesday,2,28,2025-07-09,Midi,Ahmed Ferjani,Skander Bouazizi
EVTDOPMQQJEHQ,TRP2208,DRV0001,PAS0332,RSVWG9MFRQ4CA,reservation_created,active,Sousse,Monastir,Sousse → Monastir,12.6,3,2,Standard,2025-07-09 14:20:08,2025-07-07 13:15:00,2025-07-21 20:15:00,2025,7,9,14,3,T3,July,Wednesday,2,28,2025-07-09,Après-midi,Aziz Khelifi,Sarra Kouki m
EVTBCI0CZQDG4,TRP2216,DRV0029,PAS0488,RSVZA948ZFLZQ,reservation_created,active,Gabes,Nabeul,Gabes → Nabeul,23.1,4,1,Premium,2025-07-09 14:20:50,2025-07-01 11:55:00,2025-07-10 12:55:00,2025,7,9,14,3,T3,July,Wednesday,2,28,2025-07-09,Après-midi,Hedi Karray,Sarra Ferjani
EVTZ38UWM5KOF,TRP1634,DRV0021,PAS0072,RSVI5MW6K72XX,reservation_created,active,Gabes,Ariana,Gabes → Ariana,26.6,4,1,Premium,2025-07-09 20:24:22,2025-07-08 04:35:00,2025-07-24 08:35:00,2025,7,9,20,3,T3,July,Wednesday,2,28,2025-07-09,Soir,Sami Ben Ali,Ahmed Ben Youssef
EVT56WJ3JN4LI,TRP1914,DRV0048,PAS0183,RSVI45HPRBE8T,reservation_created,active,Kairouan,Hammamet,Kairouan → Hammamet,18.0,3,1,Standard,2025-07-09 20:48:44,2025-07-08 12:05:00,2025-07-19 22:05:00,2025,7,9,20,3,T3,July,Wednesday,2,28,2025-07-09,Soir,Ilyes Bouslama,Sarra Zouari
EVT5EVKPITYWO,TRP0624,DRV0043,PAS0165,RSV8PPUQU8MJ6,reservation_created,active,Sousse,Mahdia,Sousse → Mahdia,17.8,2,1,Standard,2025-07-09 21:08:00,2025-07-08 07:55:00,2025-07-18 18:55:00,2025,7,9,21,3,T3,July,Wednesday,2,28,2025-07-09,Soir,Nour Ben Youssef,Eya Souissi
EVTO28G54WFSF,TRP2517,DRV0053,PAS0132,RSV5PQI5067YE,reservation_created,active,Monastir,Gafsa,Monastir → Gafsa,25.5,3,1,Premium,2025-07-09 22:04:37,2025-07-05 11:05:00,2025-07-10 13:05:00,2025,7,9,22,3,T3,July,Wednesday,2,28,2025-07-09,Nuit,Khalil Khelifi,Skander Mansouri
EVTE2AWBBZC0Q,TRP0721,DRV0055,PAS0191,RSV7LKC3DQ0E7,reservation_created,active,Nabeul,Zarzis,Nabeul → Zarzis,29.2,4,1,Premium,2025-07-09 22:05:47,2025-07-01 05:30:00,2025-07-13 10:30:00,2025,7,9,22,3,T3,July,Wednesday,2,28,2025-07-09,Nuit,Sami Zouari,Wassim Mansouri
EVTYSQJSEGQI8,TRP0475,DRV0003,PAS0068,RSV63LKEISJEK,reservation_created,active,Bizerte,Hammamet,Bizerte → Hammamet,23.8,3,1,Premium,2025-07-09 22:12:10,2025-07-02 20:10:00,2025-07-11 21:10:00,2025,7,9,22,3,T3,July,Wednesday,2,28,2025-07-09,Nuit,Asma Karray,Ilyes Zouari
EVT4XY3A3FYNW,TRP1583,DRV0041,PAS0415,RSVHW4Y6VMLNF,reservation_created,active,Ben Arous,Tozeur,Ben Arous → Tozeur,22.7,4,1,Premium,2025-07-09 23:03:55,2025-06-24 17:45:00,2025-07-12 18:45:00,2025,7,9,23,3,T3,July,Wednesday,2,28,2025-07-09,Nuit,Eya Bouazizi,Mehdi Souissi
EVTA995GHA6DA,TRP1145,DRV0018,PAS0186,RSVIJU05U133M,reservation_created,active,Sfax,Djerba,Sfax → Djerba,20.1,4,1,Premium,2025-07-09 23:34:28,2025-07-06 00:35:00,2025-07-19 07:35:00,2025,7,9,23,3,T3,July,Wednesday,2,28,2025-07-09,Nuit,Mouna Masmoudi,Sarra Khelifi
EVTAMG4PWV700,TRP0421,DRV0035,PAS0344,RSVZS2YQS6UWB,reservation_created,active,Gabes,Tozeur,Gabes → Tozeur,20.6,3,1,Premium,2025-07-09 23:58:47,2025-07-08 18:05:00,2025-07-18 06:05:00,2025,7,9,23,3,T3,July,Wednesday,2,28,2025-07-09,Nuit,Youssef Guezguez,Asma Trabelsi
EVTUPFRATWUHA,TRP1452,DRV0025,PAS0335,RSVES51W518X8,reservation_created,active,Manouba,Beja,Manouba → Beja,27.6,3,1,Premium,2025-07-10 01:54:42,2025-07-05 02:00:00,2025-07-19 09:00:00,2025,7,10,1,3,T3,July,Thursday,3,28,2025-07-10,Nuit,Ahmed Ferjani,Bilel Saidi
EVT0EOFEQA7FQ,TRP1756,DRV0024,PAS0141,RSVER3IWMWG74,reservation_created,active,Manouba,Tunis,Manouba → Tunis,13.0,4,1,Standard,2025-07-10 02:17:00,2025-07-06 19:15:00,2025-07-18 04:15:00,2025,7,10,2,3,T3,July,Thursday,3,28,2025-07-10,Nuit,Mouna Dali,Wassim Souissi
EVTJ3I7E4TI3I,TRP0322,DRV0008,PAS0457,RSVNC06N6MPYW,reservation_created,active,Djerba,Sfax,Djerba → Sfax,23.2,3,1,Premium,2025-07-10 02:33:04,2025-07-05 08:55:00,2025-07-15 19:55:00,2025,7,10,2,3,T3,July,Thursday,3,28,2025-07-10,Nuit,Youssef Karray,Wassim Trabelsi
EVT6KTX7OP2XV,TRP0698,DRV0013,PAS0247,RSV05ZIUCDK8L,reservation_cancelled,cancelled,Kebili,Nabeul,Kebili → Nabeul,20.6,2,-1,Premium,2025-07-10 02:44:30,2025-06-24 07:15:00,2025-07-11 11:15:00,2025,7,10,2,3,T3,July,Thursday,3,28,2025-07-10,Nuit,Rim Bouazizi,Youssef Bouslama
EVT77ELTWL1R7,TRP2075,DRV0055,PAS0095,RSVJWQPWDF3F0,reservation_created,active,Tozeur,Gabes,Tozeur → Gabes,9.9,4,1,Économique,2025-07-10 03:12:56,2025-07-06 12:30:00,2025-07-13 16:30:00,2025,7,10,3,3,T3,July,Thursday,3,28,2025-07-10,Nuit,Sami Zouari,Youssef Chaabane
EVTIQMP3JHUI6,TRP2517,DRV0053,PAS0290,RSV9OJK0XLXWG,reservation_created,active,Monastir,Gafsa,Monastir → Gafsa,25.5,3,1,Premium,2025-07-10 03:46:23,2025-07-05 11:05:00,2025-07-10 13:05:00,2025,7,10,3,3,T3,July,Thursday,3,28,2025-07-10,Nuit,Khalil Khelifi,Asma Masmoudi
EVTKJG7DP5ULP,TRP2270,DRV0001,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Manouba,Tunis,Manouba → Tunis,10.4,3,0,Standard,2025-07-10 04:40:00,2025-07-10 04:40:00,2025-07-14 13:40:00,2025,7,10,4,3,T3,July,Thursday,3,28,2025-07-10,Nuit,Aziz Khelifi,Pas de passager
EVTH4J5BNFORP,TRP1540,DRV0049,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Nabeul,Mahdia,Nabeul → Mahdia,12.0,3,0,Standard,2025-07-10 05:15:00,2025-07-10 05:15:00,2025-07-30 05:15:00,2025,7,10,5,3,T3,July,Thursday,3,28,2025-07-10,Nuit,Sarra Bouslama,Pas de passager
EVTCHY7LXSBB3,TRP1741,DRV0058,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Tunis,Kebili,Tunis → Kebili,14.8,3,0,Standard,2025-07-10 06:00:00,2025-07-10 06:00:00,2025-07-30 18:00:00,2025,7,10,6,3,T3,July,Thursday,3,28,2025-07-10,Matin,Ines Souissi,Pas de passager
EVTCD3NKNGCTP,TRP2205,DRV0015,PAS0241,RSV126URUV83J,reservation_created,active,Tunis,Beja,Tunis → Beja,10.7,3,1,Standard,2025-07-10 06:12:44,2025-06-25 05:20:00,2025-07-13 09:20:00,2025,7,10,6,3,T3,July,Thursday,3,28,2025-07-10,Matin,Asma Ben Ali,Eya Mansouri
EVTHVWZN078C7,TRP0776,DRV0004,PAS0362,RSVK3LCGPNMIT,reservation_created,active,Kebili,Jendouba,Kebili → Jendouba,8.5,3,1,Économique,2025-07-10 06:56:51,2025-06-21 09:55:00,2025-07-10 13:55:00,2025,7,10,6,3,T3,July,Thursday,3,28,2025-07-10,Matin,Mouna Souissi,Sarra Trabelsi
EVTIQW6LWSG8Q,TRP2372,DRV0052,PAS0297,RSVSOAVILZU0Z,reservation_created,active,Tozeur,Zarzis,Tozeur → Zarzis,11.4,4,1,Standard,2025-07-10 07:02:56,2025-07-09 04:35:00,2025-07-22 09:35:00,2025,7,10,7,3,T3,July,Thursday,3,28,2025-07-10,Matin,Youssef Khelifi,Mouna Gharbi
EVTHB0C148MO6,TRP0543,DRV0033,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Ariana,Kairouan,Ariana → Kairouan,22.9,4,0,Premium,2025-07-10 07:05:00,2025-07-10 07:05:00,2025-07-20 18:05:00,2025,7,10,7,3,T3,July,Thursday,3,28,2025-07-10,Matin,Skander Souissi,Pas de passager
EVTU1X77DGEP7,TRP2477,DRV0021,PAS0491,RSVAPQ8B4KRSA,reservation_created,active,Tozeur,Djerba,Tozeur → Djerba,11.5,4,1,Standard,2025-07-10 07:20:11,2025-07-08 22:00:00,2025-07-13 22:00:00,2025,7,10,7,3,T3,July,Thursday,3,28,2025-07-10,Matin,Sami Ben Ali,Eya Zouari
EVT17H80QHMRF,TRP1782,DRV0023,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Bizerte,Beja,Bizerte → Beja,10.9,3,0,Standard,2025-07-10 07:45:00,2025-07-10 07:45:00,2025-07-21 08:45:00,2025,7,10,7,3,T3,July,Thursday,3,28,2025-07-10,Matin,Khalil Masmoudi,Pas de passager
EVT1C4UTZGX58,TRP0699,DRV0044,PAS0171,RSVUEOY2QVEEA,reservation_cancelled,cancelled,Tozeur,Ben Arous,Tozeur → Ben Arous,30.5,2,-1,Luxe,2025-07-10 07:59:51,2025-06-28 11:15:00,2025-07-18 13:15:00,2025,7,10,7,3,T3,July,Thursday,3,28,2025-07-10,Matin,Wassim Mansouri,Aziz Chaabane
EVTU27WBC9F1B,TRP2294,DRV0046,PAS0185,RSV6PCELQVJ21,reservation_created,active,Bizerte,Tozeur,Bizerte → Tozeur,12.8,3,1,Standard,2025-07-10 11:59:07,2025-06-28 09:55:00,2025-07-12 09:55:00,2025,7,10,11,3,T3,July,Thursday,3,28,2025-07-10,Matin,Youssef Masmoudi,Youssef Hammami
EVTH5KAVIHEHA,TRP1145,DRV0018,PAS0061,RSVNLT33ERNYQ,reservation_created,active,Sfax,Djerba,Sfax → Djerba,20.1,4,1,Premium,2025-07-10 14:06:01,2025-07-06 00:35:00,2025-07-19 07:35:00,2025,7,10,14,3,T3,July,Thursday,3,28,2025-07-10,Après-midi,Mouna Masmoudi,Wassim Chaabane
EVT6CUASHEZJ9,TRP1028,DRV0038,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Kairouan,Ariana,Kairouan → Ariana,21.3,2,0,Premium,2025-07-10 15:00:00,2025-07-10 15:00:00,2025-07-19 17:00:00,2025,7,10,15,3,T3,July,Thursday,3,28,2025-07-10,Après-midi,Ilyes Dali,Pas de passager
EVTWU5FLC7UZI,TRP1952,DRV0045,PAS0145,RSV8GI60C6II5,reservation_created,active,Zarzis,Ben Arous,Zarzis → Ben Arous,35.4,4,1,Luxe,2025-07-10 15:17:30,2025-06-29 14:20:00,2025-07-10 18:20:00,2025,7,10,15,3,T3,July,Thursday,3,28,2025-07-10,Après-midi,Nour Mansouri,Aziz Mansouri
EVTX7GVDP1Z9C,TRP0421,DRV0035,PAS0456,RSVX765BD1RIU,reservation_created,active,Gabes,Tozeur,Gabes → Tozeur,20.6,3,1,Premium,2025-07-10 17:23:32,2025-07-08 18:05:00,2025-07-18 06:05:00,2025,7,10,17,3,T3,July,Thursday,3,28,2025-07-10,Après-midi,Youssef Guezguez,Mouna Ben Youssef
EVTWL0A9GQ2YC,TRP2355,DRV0004,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Jendouba,Sfax,Jendouba → Sfax,19.6,4,0,Standard,2025-07-10 17:30:00,2025-07-10 17:30:00,2025-07-15 19:30:00,2025,7,10,17,3,T3,July,Thursday,3,28,2025-07-10,Après-midi,Mouna Souissi,Pas de passager
EVTYW5WSVY09L,TRP1952,DRV0045,PAS0145,RSV8GI60C6II5,reservation_cancelled,cancelled,Zarzis,Ben Arous,Zarzis → Ben Arous,35.4,4,-1,Luxe,2025-07-10 17:50:18,2025-06-29 14:20:00,2025-07-10 18:20:00,2025,7,10,17,3,T3,July,Thursday,3,28,2025-07-10,Après-midi,Nour Mansouri,Aziz Mansouri
EVTULCRTLYR9O,TRP1501,DRV0037,PAS0144,RSVE2MQDTBKTU,reservation_created,active,Ben Arous,Kairouan,Ben Arous → Kairouan,22.7,4,1,Premium,2025-07-10 18:29:35,2025-07-06 04:10:00,2025-07-12 07:10:00,2025,7,10,18,3,T3,July,Thursday,3,28,2025-07-10,Soir,Aziz Guezguez,Asma Hammami
EVTQYX7X5PV0Q,TRP1311,DRV0001,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Kebili,Gabes,Kebili → Gabes,13.5,3,0,Standard,2025-07-10 19:00:00,2025-07-10 19:00:00,2025-07-23 03:00:00,2025,7,10,19,3,T3,July,Thursday,3,28,2025-07-10,Soir,Aziz Khelifi,Pas de passager
EVTJBKDYPJZ5E,TRP1609,DRV0013,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Bizerte,Gafsa,Bizerte → Gafsa,16.1,3,0,Standard,2025-07-10 19:15:00,2025-07-10 19:15:00,2025-07-19 21:15:00,2025,7,10,19,3,T3,July,Thursday,3,28,2025-07-10,Soir,Rim Bouazizi,Pas de passager
EVTZ7EP62LTGC,TRP0870,DRV0003,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Hammamet,Tozeur,Hammamet → Tozeur,31.2,3,0,Luxe,2025-07-10 20:05:00,2025-07-10 20:05:00,2025-07-23 08:05:00,2025,7,10,20,3,T3,July,Thursday,3,28,2025-07-10,Soir,Asma Karray,Pas de passager
EVTZP6CA0X4DH,TRP0725,DRV0017,PAS0059,RSV9F3UXQKWN5,reservation_created,active,Tozeur,Zarzis,Tozeur → Zarzis,14.3,2,1,Standard,2025-07-10 20:18:11,2025-07-04 09:25:00,2025-07-20 13:25:00,2025,7,10,20,3,T3,July,Thursday,3,28,2025-07-10,Soir,Ameni Kouki m,Khalil Trabelsi
EVTEF6YEL8GFW,TRP0827,DRV0012,PAS0100,RSVN164C0AY7O,reservation_cancelled,cancelled,Manouba,Beja,Manouba → Beja,27.1,4,-1,Premium,2025-07-10 21:36:16,2025-06-24 14:35:00,2025-07-15 19:35:00,2025,7,10,21,3,T3,July,Thursday,3,28,2025-07-10,Soir,Ameni Bouslama,Aziz Hammami
EVT8HNYDZ0B54,TRP0982,DRV0047,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Beja,Manouba,Beja → Manouba,22.5,4,0,Premium,2025-07-10 21:40:00,2025-07-10 21:40:00,2025-07-12 08:40:00,2025,7,10,21,3,T3,July,Thursday,3,28,2025-07-10,Soir,Hedi Karray,Pas de passager
EVT08RFAFVYLR,TRP1827,DRV0030,PAS0196,RSVH7Y9695X32,reservation_created,active,Gabes,Jendouba,Gabes → Jendouba,6.8,4,1,Économique,2025-07-10 22:03:23,2025-07-06 03:50:00,2025-07-14 08:50:00,2025,7,10,22,3,T3,July,Thursday,3,28,2025-07-10,Nuit,Bilel Chaabane,Nour Khelifi
EVTFDBBQ5XZU6,TRP1741,DRV0058,PAS0490,RSV7ZFXOT8K5G,reservation_created,active,Tunis,Kebili,Tunis → Kebili,14.8,3,1,Standard,2025-07-10 22:19:31,2025-07-10 06:00:00,2025-07-30 18:00:00,2025,7,10,22,3,T3,July,Thursday,3,28,2025-07-10,Nuit,Ines Souissi,Mehdi Guezguez
EVTJZF8M6KVLK,TRP1501,DRV0037,PAS0170,RSVQVNB0132R9,reservation_created,active,Ben Arous,Kairouan,Ben Arous → Kairouan,22.7,4,1,Premium,2025-07-10 22:24:06,2025-07-06 04:10:00,2025-07-12 07:10:00,2025,7,10,22,3,T3,July,Thursday,3,28,2025-07-10,Nuit,Aziz Guezguez,Rim Souissi
EVTXIMDN3HW9H,TRP1077,DRV0040,PAS0461,RSVXAC8GSDFXS,reservation_created,active,Sfax,Ariana,Sfax → Ariana,13.4,3,1,Standard,2025-07-10 23:42:45,2025-07-01 11:50:00,2025-07-12 13:50:00,2025,7,10,23,3,T3,July,Thursday,3,28,2025-07-10,Nuit,Mehdi Hammami,Ilyes Kouki m
EVT2XGF1OHSSA,TRP0624,DRV0043,PAS0088,RSVCJDAPOVGJ4,reservation_created,active,Sousse,Mahdia,Sousse → Mahdia,17.8,2,1,Standard,2025-07-10 23:48:42,2025-07-08 07:55:00,2025-07-18 18:55:00,2025,7,10,23,3,T3,July,Thursday,3,28,2025-07-10,Nuit,Nour Ben Youssef,Khalil Jebali
EVT2C283JZGN9,TRP0138,DRV0035,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Beja,Tunis,Beja → Tunis,10.9,4,0,Standard,2025-07-11 00:25:00,2025-07-11 00:25:00,2025-07-29 12:25:00,2025,7,11,0,3,T3,July,Friday,4,28,2025-07-11,Nuit,Youssef Guezguez,Pas de passager
EVTCJFSYVCT0D,TRP2477,DRV0021,PAS0406,RSV4NGDE0K0V6,reservation_created,active,Tozeur,Djerba,Tozeur → Djerba,11.5,4,2,Standard,2025-07-11 02:35:08,2025-07-08 22:00:00,2025-07-13 22:00:00,2025,7,11,2,3,T3,July,Friday,4,28,2025-07-11,Nuit,Sami Ben Ali,Nour Ferjani
EVTS5TB7IOSBN,TRP2075,DRV0055,PAS0308,RSV1KE9AHIM9L,reservation_created,active,Tozeur,Gabes,Tozeur → Gabes,9.9,4,1,Économique,2025-07-11 03:15:12,2025-07-06 12:30:00,2025-07-13 16:30:00,2025,7,11,3,3,T3,July,Friday,4,28,2025-07-11,Nuit,Sami Zouari,Eya Karray
EVTSBGJ6S8N98,TRP0982,DRV0047,PAS0336,RSV3MGJ7DZTHT,reservation_created,active,Beja,Manouba,Beja → Manouba,22.5,4,1,Premium,2025-07-11 03:31:52,2025-07-10 21:40:00,2025-07-12 08:40:00,2025,7,11,3,3,T3,July,Friday,4,28,2025-07-11,Nuit,Hedi Karray,Bilel Saidi
EVTK2OP4E64MX,TRP0495,DRV0021,PAS0293,RSVY8DAO5OXLC,reservation_created,active,Gafsa,Nabeul,Gafsa → Nabeul,29.3,3,1,Premium,2025-07-11 04:54:13,2025-07-09 09:20:00,2025-07-15 09:20:00,2025,7,11,4,3,T3,July,Friday,4,28,2025-07-11,Nuit,Sami Ben Ali,Eya Gharbi
EVT6BYNWRX4LN,TRP0475,DRV0003,PAS0149,RSVUGQ7QVR7L7,reservation_created,active,Bizerte,Hammamet,Bizerte → Hammamet,23.8,3,1,Premium,2025-07-11 05:49:44,2025-07-02 20:10:00,2025-07-11 21:10:00,2025,7,11,5,3,T3,July,Friday,4,28,2025-07-11,Nuit,Asma Karray,Skander Guezguez
EVTRKMFB3BHNF,TRP1914,DRV0048,PAS0325,RSVR1JQBLO22M,reservation_created,active,Kairouan,Hammamet,Kairouan → Hammamet,18.0,3,1,Standard,2025-07-11 06:14:28,2025-07-08 12:05:00,2025-07-19 22:05:00,2025,7,11,6,3,T3,July,Friday,4,28,2025-07-11,Matin,Ilyes Bouslama,Ines Kouki m
EVT8GCLNARL8T,TRP1084,DRV0060,PAS0332,RSV5BBA1805F0,reservation_created,active,Gafsa,Kairouan,Gafsa → Kairouan,24.3,4,1,Premium,2025-07-11 06:31:03,2025-06-28 03:55:00,2025-07-13 07:55:00,2025,7,11,6,3,T3,July,Friday,4,28,2025-07-11,Matin,Youssef Khelifi,Sarra Kouki m
EVTMKPY54A9TS,TRP0207,DRV0058,PAS0271,RSV14EOE96CYL,reservation_cancelled,cancelled,Ben Arous,Ariana,Ben Arous → Ariana,13.3,3,-1,Standard,2025-07-11 07:21:35,2025-07-01 13:40:00,2025-07-18 16:40:00,2025,7,11,7,3,T3,July,Friday,4,28,2025-07-11,Matin,Ines Souissi,Sarra Karray
EVT5B8U8H7BI8,TRP0218,DRV0059,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Bizerte,Tozeur,Bizerte → Tozeur,15.1,3,0,Standard,2025-07-11 08:10:00,2025-07-11 08:10:00,2025-07-23 13:10:00,2025,7,11,8,3,T3,July,Friday,4,28,2025-07-11,Matin,Eya Gharbi,Pas de passager
EVTZW03J0S82Q,TRP2270,DRV0001,PAS0296,RSV8ZPD92OQEJ,reservation_created,active,Manouba,Tunis,Manouba → Tunis,10.4,3,1,Standard,2025-07-11 08:31:00,2025-07-10 04:40:00,2025-07-14 13:40:00,2025,7,11,8,3,T3,July,Friday,4,28,2025-07-11,Matin,Aziz Khelifi,Sarra Souissi
EVTOXCF725PJV,TRP0982,DRV0047,PAS0157,RSVYH15LSAO3R,reservation_created,active,Beja,Manouba,Beja → Manouba,22.5,4,1,Premium,2025-07-11 09:40:03,2025-07-10 21:40:00,2025-07-12 08:40:00,2025,7,11,9,3,T3,July,Friday,4,28,2025-07-11,Matin,Hedi Karray,Aziz Hammami
EVTCFK3EKWH1M,TRP0709,DRV0019,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Sfax,Kairouan,Sfax → Kairouan,5.0,2,0,Économique,2025-07-11 10:55:00,2025-07-11 10:55:00,2025-07-20 13:55:00,2025,7,11,10,3,T3,July,Friday,4,28,2025-07-11,Matin,Skander Kouki m,Pas de passager
EVTNF8P7HL18F,TRP0827,DRV0012,PAS0192,RSV36LWI77H4U,reservation_created,active,Manouba,Beja,Manouba → Beja,27.1,4,1,Premium,2025-07-11 11:11:43,2025-06-24 14:35:00,2025-07-15 19:35:00,2025,7,11,11,3,T3,July,Friday,4,28,2025-07-11,Matin,Ameni Bouslama,Mehdi Souissi
EVTQ0V3WKH3J4,TRP0744,DRV0031,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Tunis,Ariana,Tunis → Ariana,10.6,2,0,Standard,2025-07-11 14:10:00,2025-07-11 14:10:00,2025-07-23 18:10:00,2025,7,11,14,3,T3,July,Friday,4,28,2025-07-11,Après-midi,Youssef Masmoudi,Pas de passager
EVTEED7RTJQ39,TRP1782,DRV0023,PAS0111,RSVPEYE3VQU6T,reservation_created,active,Bizerte,Beja,Bizerte → Beja,10.9,3,1,Standard,2025-07-11 15:20:23,2025-07-10 07:45:00,2025-07-21 08:45:00,2025,7,11,15,3,T3,July,Friday,4,28,2025-07-11,Après-midi,Khalil Masmoudi,Sami Jebali
EVTYSSHSEFJGA,TRP1452,DRV0025,PAS0070,RSVXZ854I5N5J,reservation_created,active,Manouba,Beja,Manouba → Beja,27.6,3,1,Premium,2025-07-11 16:05:54,2025-07-05 02:00:00,2025-07-19 09:00:00,2025,7,11,16,3,T3,July,Friday,4,28,2025-07-11,Après-midi,Ahmed Ferjani,Ameni Bouslama
EVTE8EL8HPAZA,TRP1231,DRV0059,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Kairouan,Ariana,Kairouan → Ariana,18.6,4,0,Standard,2025-07-11 17:15:00,2025-07-11 17:15:00,2025-07-29 23:15:00,2025,7,11,17,3,T3,July,Friday,4,28,2025-07-11,Après-midi,Eya Gharbi,Pas de passager
EVTAV3LE1S6OW,TRP1145,DRV0018,PAS0430,RSV3LT3DKJ5HI,reservation_created,active,Sfax,Djerba,Sfax → Djerba,20.1,4,1,Premium,2025-07-11 17:42:13,2025-07-06 00:35:00,2025-07-19 07:35:00,2025,7,11,17,3,T3,July,Friday,4,28,2025-07-11,Après-midi,Mouna Masmoudi,Ameni Guezguez
EVTNPARAOUYZ9,TRP0982,DRV0047,PAS0266,RSVFP7YKOBC7T,reservation_created,active,Beja,Manouba,Beja → Manouba,22.5,4,1,Premium,2025-07-11 18:20:34,2025-07-10 21:40:00,2025-07-12 08:40:00,2025,7,11,18,3,T3,July,Friday,4,28,2025-07-11,Soir,Hedi Karray,Youssef Masmoudi
EVT15KRGT5SB6,TRP0138,DRV0035,PAS0068,RSVG6GZ10VGP2,reservation_created,active,Beja,Tunis,Beja → Tunis,10.9,4,1,Standard,2025-07-11 19:59:29,2025-07-11 00:25:00,2025-07-29 12:25:00,2025,7,11,19,3,T3,July,Friday,4,28,2025-07-11,Soir,Youssef Guezguez,Ilyes Zouari
EVT9TI9VQHSI7,TRP2477,DRV0021,PAS0219,RSVTZ10MS6SWT,reservation_created,active,Tozeur,Djerba,Tozeur → Djerba,11.5,4,1,Standard,2025-07-11 21:12:01,2025-07-08 22:00:00,2025-07-13 22:00:00,2025,7,11,21,3,T3,July,Friday,4,28,2025-07-11,Soir,Sami Ben Ali,Ilyes Bouslama
EVTELZVLDU2FK,TRP2270,DRV0001,PAS0118,RSVSHTMRNTJQN,reservation_created,active,Manouba,Tunis,Manouba → Tunis,10.4,3,1,Standard,2025-07-11 21:30:02,2025-07-10 04:40:00,2025-07-14 13:40:00,2025,7,11,21,3,T3,July,Friday,4,28,2025-07-11,Soir,Aziz Khelifi,Mariem Ferjani
EVTCN0L6BPYIV,TRP1634,DRV0021,PAS0461,RSV5DAV6ANBG1,reservation_created,active,Gabes,Ariana,Gabes → Ariana,26.6,4,1,Premium,2025-07-11 23:00:17,2025-07-08 04:35:00,2025-07-24 08:35:00,2025,7,11,23,3,T3,July,Friday,4,28,2025-07-11,Nuit,Sami Ben Ali,Ilyes Kouki m
EVTMTKEIV3QID,TRP1573,DRV0034,PAS0333,RSVVHBQMDYQKW,reservation_created,active,Manouba,Zarzis,Manouba → Zarzis,30.4,2,1,Luxe,2025-07-12 00:26:45,2025-06-29 15:05:00,2025-07-13 19:05:00,2025,7,12,0,3,T3,July,Saturday,5,28,2025-07-12,Nuit,Mariem Bouslama,Mehdi Dali
EVTH95D9Y8Y0A,TRP0861,DRV0022,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Mahdia,Ariana,Mahdia → Ariana,19.2,3,0,Standard,2025-07-12 03:00:00,2025-07-12 03:00:00,2025-07-16 13:00:00,2025,7,12,3,3,T3,July,Saturday,5,28,2025-07-12,Nuit,Asma Zouari,Pas de passager
EVTB80BE58LOI,TRP2075,DRV0055,PAS0497,RSVM8BLROCHLO,reservation_created,active,Tozeur,Gabes,Tozeur → Gabes,9.9,4,1,Économique,2025-07-12 03:08:13,2025-07-06 12:30:00,2025-07-13 16:30:00,2025,7,12,3,3,T3,July,Saturday,5,28,2025-07-12,Nuit,Sami Zouari,Sami Mansouri
EVTH4WEL9CHPU,TRP2411,DRV0012,PAS_AUCUN,RSV_AUCUNE,trip_published,sans_reservation,Sousse,Sfax,Sousse → Sfax,18.4,4,0,Standard,2025-07-12 03:20:00,2025-07-12 03:20:00,2025-07-19 14:20:00,2025,7,12,3,3,T3,July,Saturday,5,28,2025-07-12,Nuit,Ameni Bouslama,Pas de passager
